REGCOMERCIO,NIT,NOMBRE,PRECIOSALAESTUDIO,PRECIOSALAESPARCIMIENTO,PRECIOGIMNASIO,RESTAURANTE
10060,10060,April's Vivienda Universitaria,402,489,679,Y
10061,10061,Tamara's Vivienda Universitaria,441,321,764,N
10062,10062,William's Vivienda Universitaria,210,342,745,Y
10063,10063,Alice's Vivienda Universitaria,187,470,664,Y
10064,10064,Becky's Vivienda Universitaria,405,175,451,Y
10065,10065,John's Vivienda Universitaria,347,416,619,Y
10066,10066,Cynthia's Vivienda Universitaria,201,387,942,Y
10067,10067,Oscar's Vivienda Universitaria,145,165,603,Y
10068,10068,Anthony's Vivienda Universitaria,341,457,689,Y
10069,10069,Raymond's Vivienda Universitaria,201,217,211,N
10070,10070,Juanita's Vivienda Universitaria,354,136,949,N
10071,10071,Donald's Vivienda Universitaria,207,151,934,N
10072,10072,Donna's Vivienda Universitaria,149,460,503,Y
10073,10073,Donald's Vivienda Universitaria,381,257,762,N
10074,10074,Lamar's Vivienda Universitaria,329,250,744,Y
10075,10075,Betty's Vivienda Universitaria,291,175,164,Y
10076,10076,Walter's Vivienda Universitaria,172,348,123,N
10077,10077,Allen's Vivienda Universitaria,408,181,382,Y
10078,10078,Alisa's Vivienda Universitaria,255,375,686,N
10079,10079,Timothy's Vivienda Universitaria,104,256,343,N
10080,10080,Teresa's Vivienda Universitaria,173,368,128,Y
10081,10081,Richard's Vivienda Universitaria,152,108,557,N
10082,10082,Tanner's Vivienda Universitaria,191,420,620,N
10083,10083,Robert's Vivienda Universitaria,211,427,940,Y
10084,10084,Cynthia's Vivienda Universitaria,239,467,640,Y
10085,10085,Holly's Vivienda Universitaria,228,381,644,Y
10086,10086,Donna's Vivienda Universitaria,154,497,247,Y
10087,10087,Ted's Vivienda Universitaria,418,308,744,N
10088,10088,Sandra's Vivienda Universitaria,255,445,235,N
10089,10089,Anthony's Vivienda Universitaria,145,240,817,Y
10090,10090,Nell's Vivienda Universitaria,420,309,185,N
10091,10091,Jeremy's Vivienda Universitaria,272,178,397,Y
10092,10092,Mary's Vivienda Universitaria,328,408,102,N
10093,10093,Yong's Vivienda Universitaria,282,180,423,N
10094,10094,Felicia's Vivienda Universitaria,324,143,391,Y
10095,10095,Pamela's Vivienda Universitaria,317,366,942,Y
10096,10096,Wesley's Vivienda Universitaria,160,250,144,N
10097,10097,Marty's Vivienda Universitaria,218,380,823,N
10098,10098,Thomas's Vivienda Universitaria,338,154,471,N
10099,10099,Gary's Vivienda Universitaria,219,470,696,N
10100,10100,Felicitas's Vivienda Universitaria,359,226,935,N
10101,10101,Michael's Vivienda Universitaria,259,120,798,N
10102,10102,Susie's Vivienda Universitaria,271,378,244,Y
10103,10103,Anthony's Vivienda Universitaria,271,188,193,Y
10104,10104,Linda's Vivienda Universitaria,113,440,476,N
10105,10105,Ronald's Vivienda Universitaria,347,404,840,N
10106,10106,Joseph's Vivienda Universitaria,373,114,372,Y
10107,10107,David's Vivienda Universitaria,384,341,140,N
10108,10108,Benjamin's Vivienda Universitaria,122,314,856,Y
10109,10109,Laura's Vivienda Universitaria,407,452,155,Y
10110,10110,Patsy's Vivienda Universitaria,471,194,867,N
10111,10111,David's Vivienda Universitaria,334,112,309,Y
10112,10112,Timothy's Vivienda Universitaria,238,348,561,N
10113,10113,Toney's Vivienda Universitaria,187,170,421,Y
10114,10114,Henry's Vivienda Universitaria,326,143,334,N
10115,10115,John's Vivienda Universitaria,469,192,358,N
10116,10116,Ervin's Vivienda Universitaria,259,446,785,N
10117,10117,Leslie's Vivienda Universitaria,270,433,830,N
10118,10118,Noella's Vivienda Universitaria,249,388,802,Y
10119,10119,Vincent's Vivienda Universitaria,350,211,339,Y
10120,10120,Elisa's Vivienda Universitaria,471,203,116,Y
10121,10121,Dustin's Vivienda Universitaria,404,414,177,N
10122,10122,Gregory's Vivienda Universitaria,219,325,350,Y
10123,10123,Patricia's Vivienda Universitaria,424,358,189,Y
10124,10124,Mark's Vivienda Universitaria,213,285,159,Y
10125,10125,Troy's Vivienda Universitaria,326,228,498,N
10126,10126,Kimberly's Vivienda Universitaria,496,186,720,Y
10127,10127,Helen's Vivienda Universitaria,120,240,180,N
10128,10128,Joyce's Vivienda Universitaria,496,305,844,Y
10129,10129,Nancy's Vivienda Universitaria,438,186,818,N
10130,10130,Charline's Vivienda Universitaria,192,309,585,Y
10131,10131,Wanda's Vivienda Universitaria,115,313,200,N
10132,10132,Susan's Vivienda Universitaria,274,414,701,N
10133,10133,Sam's Vivienda Universitaria,347,346,370,N
10134,10134,Alisha's Vivienda Universitaria,104,311,652,N
10135,10135,Norman's Vivienda Universitaria,129,195,360,Y
10136,10136,Janet's Vivienda Universitaria,248,380,196,N
10137,10137,Mark's Vivienda Universitaria,311,142,446,N
10138,10138,Jacob's Vivienda Universitaria,406,269,201,N
10139,10139,Kevin's Vivienda Universitaria,231,444,360,N
10140,10140,Joshua's Vivienda Universitaria,139,485,319,N
10141,10141,Lena's Vivienda Universitaria,453,299,794,Y
10142,10142,Dorothea's Vivienda Universitaria,232,103,309,N
10143,10143,Martin's Vivienda Universitaria,433,482,157,Y
10144,10144,Todd's Vivienda Universitaria,276,282,594,Y
10145,10145,Alexander's Vivienda Universitaria,303,148,708,Y
10146,10146,Robert's Vivienda Universitaria,341,214,495,N
10147,10147,Elias's Vivienda Universitaria,484,407,705,Y
10148,10148,Rosa's Vivienda Universitaria,426,312,193,Y
10149,10149,Dennis's Vivienda Universitaria,301,176,924,N
10150,10150,Blanca's Vivienda Universitaria,232,186,205,Y
10151,10151,Albert's Vivienda Universitaria,448,455,772,N
10152,10152,Emily's Vivienda Universitaria,304,493,844,N
10153,10153,Gene's Vivienda Universitaria,104,279,737,N
10154,10154,Roger's Vivienda Universitaria,136,295,451,Y
10155,10155,Stanley's Vivienda Universitaria,488,181,999,Y
10156,10156,Richard's Vivienda Universitaria,193,431,167,Y
10157,10157,Melissa's Vivienda Universitaria,329,124,332,Y
10158,10158,Gregory's Vivienda Universitaria,349,263,394,N
10159,10159,Donita's Vivienda Universitaria,375,497,589,Y
10160,10160,Mark's Vivienda Universitaria,204,396,333,Y
10161,10161,Vivian's Vivienda Universitaria,214,396,474,N
10162,10162,Martin's Vivienda Universitaria,482,271,975,N
10163,10163,Queen's Vivienda Universitaria,417,426,599,Y
10164,10164,Tony's Vivienda Universitaria,445,404,355,N
10165,10165,Barbara's Vivienda Universitaria,338,485,910,N
10166,10166,Min's Vivienda Universitaria,447,408,159,N
10167,10167,June's Vivienda Universitaria,252,271,385,N
10168,10168,Johanne's Vivienda Universitaria,275,477,464,N
10169,10169,Arthur's Vivienda Universitaria,200,111,983,N
10170,10170,Matthew's Vivienda Universitaria,397,313,334,N
10171,10171,Rose's Vivienda Universitaria,223,442,370,Y
10172,10172,Rebecca's Vivienda Universitaria,375,374,733,N
10173,10173,Dwight's Vivienda Universitaria,195,333,458,Y
10174,10174,Trisha's Vivienda Universitaria,132,457,656,Y
10175,10175,Karen's Vivienda Universitaria,299,203,996,Y
10176,10176,Robert's Vivienda Universitaria,248,121,577,N
10177,10177,Nina's Vivienda Universitaria,240,258,641,N
10178,10178,Christina's Vivienda Universitaria,364,176,350,N
10179,10179,Angie's Vivienda Universitaria,462,155,378,N
10180,10180,Derrick's Vivienda Universitaria,450,324,303,Y
10181,10181,Mia's Vivienda Universitaria,223,308,278,N
10182,10182,Benita's Vivienda Universitaria,491,322,754,N
10183,10183,Cecily's Vivienda Universitaria,132,470,406,Y
10184,10184,Gail's Vivienda Universitaria,434,376,486,N
10185,10185,Karla's Vivienda Universitaria,335,353,602,N
10186,10186,Savannah's Vivienda Universitaria,488,474,715,Y
10187,10187,Harold's Vivienda Universitaria,215,360,194,N
10188,10188,Robert's Vivienda Universitaria,107,468,608,N
10189,10189,Tammy's Vivienda Universitaria,262,141,373,N
10190,10190,Eric's Vivienda Universitaria,217,322,723,Y
10191,10191,Wendy's Vivienda Universitaria,308,462,793,N
10192,10192,Luz's Vivienda Universitaria,315,190,393,N
10193,10193,Rick's Vivienda Universitaria,238,233,714,N
10194,10194,Stella's Vivienda Universitaria,244,455,397,Y
10195,10195,Annie's Vivienda Universitaria,481,126,671,Y
10196,10196,Tracy's Vivienda Universitaria,176,431,977,N
10197,10197,Nelly's Vivienda Universitaria,164,347,113,N
10198,10198,Tracie's Vivienda Universitaria,356,381,205,Y
10199,10199,Detra's Vivienda Universitaria,134,298,619,Y
10200,10200,Mary's Vivienda Universitaria,335,189,540,Y
10201,10201,Terry's Vivienda Universitaria,345,375,888,Y
10202,10202,Ann's Vivienda Universitaria,338,479,576,Y
10203,10203,Shanna's Vivienda Universitaria,340,358,782,Y
10204,10204,Charles's Vivienda Universitaria,372,381,893,Y
10205,10205,Jennifer's Vivienda Universitaria,106,153,546,N
10206,10206,Warren's Vivienda Universitaria,358,140,487,N
10207,10207,Robert's Vivienda Universitaria,212,202,479,Y
10208,10208,Stanley's Vivienda Universitaria,497,100,949,Y
10209,10209,Mike's Vivienda Universitaria,269,183,411,N
10210,10210,Frank's Vivienda Universitaria,298,461,868,Y
10211,10211,Linda's Vivienda Universitaria,390,120,589,N
10212,10212,Anne's Vivienda Universitaria,233,284,226,N
10213,10213,David's Vivienda Universitaria,477,148,578,Y
10214,10214,Candelaria's Vivienda Universitaria,383,263,681,Y
10215,10215,Charles's Vivienda Universitaria,457,118,726,Y
10216,10216,James's Vivienda Universitaria,327,288,571,N
10217,10217,Willie's Vivienda Universitaria,175,151,730,Y
10218,10218,Ethel's Vivienda Universitaria,376,228,129,N
10219,10219,Stacy's Vivienda Universitaria,165,433,803,N
10220,10220,Mary's Vivienda Universitaria,314,234,230,N
10221,10221,Lena's Vivienda Universitaria,161,197,643,N
10222,10222,Andrew's Vivienda Universitaria,452,199,367,N
10223,10223,Michelle's Vivienda Universitaria,483,468,282,Y
10224,10224,Kenneth's Vivienda Universitaria,163,227,208,N
10225,10225,Pamela's Vivienda Universitaria,451,357,396,Y
10226,10226,Elsie's Vivienda Universitaria,338,483,246,N
10227,10227,Brenda's Vivienda Universitaria,315,264,512,Y
10228,10228,Peter's Vivienda Universitaria,122,291,674,Y
10229,10229,Michael's Vivienda Universitaria,206,300,257,N
10230,10230,Lorena's Vivienda Universitaria,439,366,598,N
10231,10231,Lucy's Vivienda Universitaria,305,435,501,Y
10232,10232,Dorothy's Vivienda Universitaria,471,433,133,N
10233,10233,Robert's Vivienda Universitaria,229,401,569,Y
10234,10234,Laurie's Vivienda Universitaria,223,314,968,Y
10235,10235,Georgia's Vivienda Universitaria,369,168,577,Y
10236,10236,Cynthia's Vivienda Universitaria,295,417,849,N
10237,10237,Daniella's Vivienda Universitaria,494,151,254,N
10238,10238,Vicky's Vivienda Universitaria,288,290,534,N
10239,10239,Tess's Vivienda Universitaria,413,175,691,N
10240,10240,Regina's Vivienda Universitaria,153,229,583,Y
10241,10241,Charles's Vivienda Universitaria,107,215,417,Y
10242,10242,Jacqueline's Vivienda Universitaria,452,419,161,Y
10243,10243,Florence's Vivienda Universitaria,226,329,653,Y
10244,10244,Opal's Vivienda Universitaria,435,114,581,Y
10245,10245,Stanton's Vivienda Universitaria,217,259,935,Y
10246,10246,Leon's Vivienda Universitaria,388,194,352,Y
10247,10247,Felix's Vivienda Universitaria,359,211,427,Y
10248,10248,Keri's Vivienda Universitaria,385,159,262,N
10249,10249,Jaime's Vivienda Universitaria,286,148,310,N
10250,10250,Deborah's Vivienda Universitaria,256,474,968,Y
10251,10251,Carlton's Vivienda Universitaria,432,137,290,Y
10252,10252,Tara's Vivienda Universitaria,481,412,667,N
10253,10253,Stephanie's Vivienda Universitaria,500,265,662,Y
10254,10254,Katie's Vivienda Universitaria,422,335,506,Y
10255,10255,Bobby's Vivienda Universitaria,236,301,732,N
10256,10256,Jo's Vivienda Universitaria,276,253,252,Y
10257,10257,David's Vivienda Universitaria,123,328,482,N
10258,10258,Katherine's Vivienda Universitaria,263,244,434,N
10259,10259,Rick's Vivienda Universitaria,233,101,684,N
10260,10260,Wayne's Vivienda Universitaria,279,446,744,Y
10261,10261,Holly's Vivienda Universitaria,277,350,589,N
10262,10262,Billy's Vivienda Universitaria,172,311,243,N
10263,10263,David's Vivienda Universitaria,278,461,488,N
10264,10264,Edelmira's Vivienda Universitaria,154,201,498,Y
10265,10265,Cindy's Vivienda Universitaria,107,288,998,Y
10266,10266,Charles's Vivienda Universitaria,362,212,881,N
10267,10267,Rebecca's Vivienda Universitaria,229,480,848,Y
10268,10268,Elena's Vivienda Universitaria,240,317,670,N
10269,10269,William's Vivienda Universitaria,338,410,244,N
10270,10270,Sharon's Vivienda Universitaria,155,417,726,Y
10271,10271,Cynthia's Vivienda Universitaria,345,293,228,N
10272,10272,Nancy's Vivienda Universitaria,257,337,374,Y
10273,10273,Wayne's Vivienda Universitaria,107,199,795,N
10274,10274,Deborah's Vivienda Universitaria,256,438,857,Y
10275,10275,Marvin's Vivienda Universitaria,166,135,566,N
10276,10276,Juan's Vivienda Universitaria,271,198,426,N
10277,10277,Roy's Vivienda Universitaria,209,303,367,N
10278,10278,Alyssa's Vivienda Universitaria,309,200,688,Y
10279,10279,Guy's Vivienda Universitaria,174,331,428,Y
10280,10280,Joe's Vivienda Universitaria,269,174,825,Y
10281,10281,Gerald's Vivienda Universitaria,104,130,719,Y
10282,10282,Irene's Vivienda Universitaria,312,198,399,N
10283,10283,Ann's Vivienda Universitaria,410,396,537,Y
10284,10284,Val's Vivienda Universitaria,142,269,749,Y
10285,10285,Cory's Vivienda Universitaria,268,136,431,N
10286,10286,Jean's Vivienda Universitaria,214,447,159,Y
10287,10287,Jackie's Vivienda Universitaria,380,279,830,N
10288,10288,Kelly's Vivienda Universitaria,431,164,932,N
10289,10289,Mark's Vivienda Universitaria,317,313,438,Y
10290,10290,Linda's Vivienda Universitaria,113,111,973,N
10291,10291,Eddie's Vivienda Universitaria,402,334,662,Y
10292,10292,Mildred's Vivienda Universitaria,286,109,275,N
10293,10293,Warren's Vivienda Universitaria,384,389,660,N
10294,10294,John's Vivienda Universitaria,317,249,262,N
10295,10295,Kerri's Vivienda Universitaria,137,170,922,Y
10296,10296,Kyle's Vivienda Universitaria,312,339,929,Y
10297,10297,Salina's Vivienda Universitaria,425,249,394,N
10298,10298,Dianna's Vivienda Universitaria,430,318,238,N
10299,10299,William's Vivienda Universitaria,332,463,957,Y
10300,10300,Michael's Vivienda Universitaria,111,217,125,Y
10301,10301,Donald's Vivienda Universitaria,422,136,936,N
10302,10302,John's Vivienda Universitaria,139,292,569,N
10303,10303,Ryan's Vivienda Universitaria,331,366,941,Y
10304,10304,Max's Vivienda Universitaria,293,431,233,N
10305,10305,Florence's Vivienda Universitaria,216,476,788,N
10306,10306,Kimberly's Vivienda Universitaria,108,499,767,N
10307,10307,Thelma's Vivienda Universitaria,449,253,577,Y
10308,10308,George's Vivienda Universitaria,494,240,528,Y
10309,10309,David's Vivienda Universitaria,173,431,470,N
10310,10310,Cynthia's Vivienda Universitaria,207,467,499,Y
10311,10311,Dean's Vivienda Universitaria,361,226,251,Y
10312,10312,Beth's Vivienda Universitaria,174,148,135,N
10313,10313,Lisa's Vivienda Universitaria,417,161,414,Y
10314,10314,Beverly's Vivienda Universitaria,170,456,573,Y
10315,10315,Carolyn's Vivienda Universitaria,155,256,936,Y
10316,10316,Kathryn's Vivienda Universitaria,184,316,825,Y
10317,10317,John's Vivienda Universitaria,325,281,708,N
10318,10318,Arnold's Vivienda Universitaria,440,315,106,Y
10319,10319,Walter's Vivienda Universitaria,121,380,615,N
10320,10320,Nicholas's Vivienda Universitaria,168,409,696,Y
10321,10321,Joe's Vivienda Universitaria,182,327,781,N
10322,10322,Lavina's Vivienda Universitaria,456,351,743,N
10323,10323,Virginia's Vivienda Universitaria,135,278,710,Y
10324,10324,Tomas's Vivienda Universitaria,435,259,493,N
10325,10325,Wm's Vivienda Universitaria,140,222,539,Y
10326,10326,John's Vivienda Universitaria,360,276,530,N
10327,10327,Melissa's Vivienda Universitaria,170,195,150,N
10328,10328,Laura's Vivienda Universitaria,104,148,325,Y
10329,10329,Andrew's Vivienda Universitaria,450,226,948,Y
10330,10330,John's Vivienda Universitaria,407,317,896,Y
10331,10331,Rachel's Vivienda Universitaria,213,140,955,N
10332,10332,Bradley's Vivienda Universitaria,444,179,716,N
10333,10333,Angie's Vivienda Universitaria,398,103,513,N
10334,10334,Elvin's Vivienda Universitaria,418,396,494,N
10335,10335,Matthew's Vivienda Universitaria,190,236,132,N
10336,10336,George's Vivienda Universitaria,104,338,602,Y
10337,10337,Michael's Vivienda Universitaria,465,489,275,Y
10338,10338,Randy's Vivienda Universitaria,129,383,166,N
10339,10339,Deborah's Vivienda Universitaria,173,243,636,Y
10340,10340,Barbara's Vivienda Universitaria,102,171,367,N
10341,10341,Marlene's Vivienda Universitaria,202,140,189,Y
10342,10342,Veronica's Vivienda Universitaria,153,132,563,N
10343,10343,Keith's Vivienda Universitaria,180,438,856,N
10344,10344,Billy's Vivienda Universitaria,236,158,204,N
10345,10345,Amber's Vivienda Universitaria,160,465,332,Y
10346,10346,Louise's Vivienda Universitaria,290,105,735,Y
10347,10347,Patricia's Vivienda Universitaria,427,146,641,Y
10348,10348,Jerry's Vivienda Universitaria,218,344,141,Y
10349,10349,Gary's Vivienda Universitaria,338,420,551,N
10350,10350,Vickie's Vivienda Universitaria,492,141,518,N
10351,10351,Matthew's Vivienda Universitaria,427,481,963,N
10352,10352,Stephen's Vivienda Universitaria,475,329,582,Y
10353,10353,Jeffrey's Vivienda Universitaria,288,108,297,N
10354,10354,Andre's Vivienda Universitaria,447,303,266,Y
10355,10355,Tina's Vivienda Universitaria,471,171,745,N
10356,10356,Amy's Vivienda Universitaria,428,221,608,N
10357,10357,Wanda's Vivienda Universitaria,283,194,638,N
10358,10358,Mark's Vivienda Universitaria,303,152,990,Y
10359,10359,Christopher's Vivienda Universitaria,168,175,133,N
10360,10360,Edmund's Vivienda Universitaria,431,473,662,Y
10361,10361,Tess's Vivienda Universitaria,232,450,286,Y
10362,10362,Ned's Vivienda Universitaria,306,229,704,Y
10363,10363,Paula's Vivienda Universitaria,107,302,792,N
10364,10364,Jeffrey's Vivienda Universitaria,196,394,875,N
10365,10365,Emma's Vivienda Universitaria,136,117,454,N
10366,10366,William's Vivienda Universitaria,189,218,291,N
10367,10367,Barrett's Vivienda Universitaria,377,233,692,Y
10368,10368,Marie's Vivienda Universitaria,438,136,767,N
10369,10369,Shirley's Vivienda Universitaria,457,159,300,N
10370,10370,Melissa's Vivienda Universitaria,235,439,349,Y
10371,10371,Joseph's Vivienda Universitaria,132,258,335,N
10372,10372,Jerome's Vivienda Universitaria,226,436,352,Y
10373,10373,Wanda's Vivienda Universitaria,309,357,824,Y
10374,10374,Robert's Vivienda Universitaria,111,125,202,N
10375,10375,Howard's Vivienda Universitaria,492,476,261,N
10376,10376,Louis's Vivienda Universitaria,206,118,312,N
10377,10377,Jeraldine's Vivienda Universitaria,217,287,146,Y
10378,10378,Charles's Vivienda Universitaria,469,239,188,Y
10379,10379,Annie's Vivienda Universitaria,389,132,547,N
10380,10380,Jesse's Vivienda Universitaria,177,153,761,Y
10381,10381,Penny's Vivienda Universitaria,386,409,123,Y
10382,10382,James's Vivienda Universitaria,313,198,674,Y
10383,10383,Kristen's Vivienda Universitaria,418,450,750,Y
10384,10384,Amber's Vivienda Universitaria,461,434,378,N
10385,10385,George's Vivienda Universitaria,101,407,357,N
10386,10386,Hazel's Vivienda Universitaria,115,103,333,N
10387,10387,John's Vivienda Universitaria,252,291,550,Y
10388,10388,Christopher's Vivienda Universitaria,396,471,591,N
10389,10389,Monika's Vivienda Universitaria,199,357,174,Y
