ID,AFORO,IDHOSTAL
255951,1,14244
255952,1,9720
255953,10,15983
255954,5,1968
255955,1,2287
255956,10,895
255957,3,13017
255958,3,812
255959,4,9226
255960,3,6315
255961,6,2900
255962,7,19894
255963,7,19110
255964,6,7124
255965,4,177
255966,6,12445
255967,9,13439
255968,6,6115
255969,8,13496
255970,2,19505
255971,1,4479
255972,1,13651
255973,8,13940
255974,3,6605
255975,2,1963
255976,8,1989
255977,4,13166
255978,4,8309
255979,7,30
255980,2,11189
255981,7,15602
255982,5,14416
255983,4,17634
255984,6,6728
255985,8,17267
255986,2,19862
255987,4,5777
255988,10,12557
255989,7,1773
255990,2,17160
255991,5,9486
255992,1,3628
255993,10,4909
255994,4,18594
255995,3,9688
255996,6,7386
255997,7,6556
255998,2,3063
255999,1,18246
256000,5,13315
256001,3,3429
256002,8,17794
256003,5,1723
256004,9,11364
256005,10,16698
256006,3,3887
256007,2,13098
256008,7,19084
256009,7,16806
256010,6,13748
256011,2,12092
256012,4,2131
256013,2,12652
256014,2,725
256015,9,9953
256016,3,14818
256017,6,5218
256018,6,9680
256019,3,1152
256020,2,1209
256021,9,19130
256022,8,11391
256023,9,19325
256024,8,12300
256025,3,11280
256026,4,9940
256027,3,11373
256028,7,7666
256029,6,12587
256030,5,87
256031,10,16788
256032,10,4531
256033,7,18324
256034,3,10477
256035,10,8668
256036,4,3286
256037,1,5860
256038,6,13155
256039,5,7224
256040,7,10607
256041,8,8919
256042,4,1884
256043,3,18134
256044,9,14124
256045,5,15795
256046,1,17626
256047,2,2602
256048,9,16837
256049,4,7140
256050,5,11767
256051,8,6285
256052,3,5916
256053,10,18339
256054,7,7825
256055,1,8123
256056,4,9410
256057,1,9
256058,10,9246
256059,2,5694
256060,6,19375
256061,5,826
256062,3,2469
256063,6,10707
256064,4,7313
256065,7,8414
256066,4,15094
256067,2,14192
256068,6,18753
256069,8,9040
256070,10,2533
256071,9,11756
256072,9,12602
256073,5,17344
256074,7,382
256075,10,1210
256076,7,15208
256077,2,2045
256078,5,19851
256079,5,19182
256080,9,18697
256081,8,9066
256082,2,19415
256083,5,18975
256084,7,5972
256085,7,11
256086,1,11312
256087,4,4216
256088,3,2958
256089,5,16125
256090,3,18852
256091,2,448
256092,9,19338
256093,3,13314
256094,1,3505
256095,1,18012
256096,1,15881
256097,9,7599
256098,5,19503
256099,6,19270
256100,10,7802
256101,6,18886
256102,1,15796
256103,3,18069
256104,9,10834
256105,5,19666
256106,3,13748
256107,5,18707
256108,10,8522
256109,8,17685
256110,1,19984
256111,10,18612
256112,2,9941
256113,10,5354
256114,4,14845
256115,2,1369
256116,6,7677
256117,4,10687
256118,6,1945
256119,5,5676
256120,3,8275
256121,7,7226
256122,5,12799
256123,6,16929
256124,2,19244
256125,7,14669
256126,4,17167
256127,5,18225
256128,1,15718
256129,3,13038
256130,7,261
256131,3,17978
256132,4,7559
256133,10,19611
256134,10,16061
256135,5,122
256136,1,16813
256137,4,13038
256138,4,1443
256139,7,18082
256140,3,4062
256141,6,5559
256142,7,15588
256143,4,15874
256144,6,15816
256145,8,16184
256146,1,4954
256147,1,5171
256148,5,134
256149,3,16163
256150,4,11418
256151,6,8012
256152,3,11618
256153,5,18336
256154,9,9425
256155,8,18444
256156,9,6979
256157,6,15139
256158,10,13929
256159,7,19481
256160,2,9526
256161,10,12547
256162,7,11207
256163,1,10329
256164,10,9830
256165,6,8847
256166,9,12538
256167,6,12992
256168,8,85
256169,1,2452
256170,2,4705
256171,4,18232
256172,10,19060
256173,5,19475
256174,4,14745
256175,8,7948
256176,6,1196
256177,2,8070
256178,10,9759
256179,5,16503
256180,7,9997
256181,3,7570
256182,6,14744
256183,8,1590
256184,1,5761
256185,6,3042
256186,4,8850
256187,4,10564
256188,7,3763
256189,4,15202
256190,1,5000
256191,5,19215
256192,7,9230
256193,6,9356
256194,2,8012
256195,4,11137
256196,7,5320
256197,8,1552
256198,3,127
256199,7,2852
256200,7,7295
256201,3,776
256202,9,10262
256203,5,15255
256204,5,2538
256205,9,11286
256206,6,13581
256207,1,15591
256208,7,13511
256209,2,8911
256210,9,16909
256211,9,4257
256212,1,7065
256213,10,1553
256214,3,9407
256215,4,4200
256216,10,19439
256217,6,12909
256218,1,9874
256219,3,3722
256220,6,9956
256221,8,6498
256222,3,9378
256223,5,15228
256224,7,8488
256225,6,14185
256226,2,18422
256227,2,3555
256228,7,5667
256229,4,3668
256230,5,373
256231,10,11228
256232,4,3501
256233,4,8402
256234,3,19979
256235,10,16390
256236,5,13868
256237,8,14567
256238,9,11472
256239,3,9902
256240,3,9847
256241,1,10107
256242,5,18870
256243,8,11697
256244,10,4987
256245,4,14527
256246,6,12569
256247,6,11159
256248,5,8927
256249,1,18495
256250,1,10073
256251,6,10302
256252,5,19437
256253,1,12046
256254,10,11310
256255,2,7584
256256,7,19515
256257,3,9296
256258,5,19602
256259,8,7384
256260,10,15270
256261,7,4627
256262,7,4556
256263,6,10314
256264,8,7572
256265,2,460
256266,3,19747
256267,6,2882
256268,6,3290
256269,1,5041
256270,6,2357
256271,5,6623
256272,10,12490
256273,8,16788
256274,5,1529
256275,9,15123
256276,2,1778
256277,6,9715
256278,9,15304
256279,2,3118
256280,9,17617
256281,1,13599
256282,7,18850
256283,5,5952
256284,8,5721
256285,3,12359
256286,1,18866
256287,10,19965
256288,2,12330
256289,2,3559
256290,2,9629
256291,4,16784
256292,5,9680
256293,6,16973
256294,1,18156
256295,1,5679
256296,1,7987
256297,6,11707
256298,2,11672
256299,6,6873
256300,5,8058
256301,10,5627
256302,4,11947
256303,10,13109
256304,9,6822
256305,10,12606
256306,7,18769
256307,6,5082
256308,5,16092
256309,5,6559
256310,3,6998
256311,2,19717
256312,5,12331
256313,9,11655
256314,10,14832
256315,5,8855
256316,6,8701
256317,2,1684
256318,6,4994
256319,9,14844
256320,4,15003
256321,1,15914
256322,2,1144
256323,7,10476
256324,9,1691
256325,4,18682
256326,10,6785
256327,6,8269
256328,10,5333
256329,9,1959
256330,2,16867
256331,5,307
256332,2,4545
256333,6,10008
256334,3,16763
256335,2,7966
256336,9,16451
256337,6,5431
256338,1,1021
256339,1,12726
256340,1,6877
256341,5,9432
256342,10,16663
256343,1,19825
256344,2,14801
256345,7,4656
256346,8,12843
256347,7,1142
256348,6,9132
256349,4,762
256350,6,4517
256351,6,2753
256352,4,10903
256353,3,5892
256354,1,16172
256355,3,19950
256356,5,3369
256357,2,14991
256358,5,4613
256359,5,14748
256360,5,2437
256361,9,3130
256362,1,19885
256363,4,15384
256364,4,2485
256365,4,8203
256366,8,11745
256367,2,3879
256368,2,10998
256369,7,11913
256370,9,17970
256371,7,11338
256372,10,9474
256373,10,5066
256374,3,17593
256375,10,5215
256376,8,18704
256377,9,9245
256378,2,9124
256379,5,7425
256380,4,1705
256381,9,15996
256382,10,1930
256383,1,17229
256384,5,14142
256385,1,17594
256386,10,18257
256387,2,58
256388,7,3673
256389,6,12632
256390,5,11487
256391,6,18819
256392,2,19870
256393,7,11115
256394,2,17371
256395,10,12840
256396,10,18164
256397,5,4172
256398,7,9922
256399,7,15016
256400,9,8296
256401,9,19946
256402,4,1113
256403,7,4499
256404,5,19995
256405,10,12209
256406,4,18446
256407,2,10425
256408,8,8679
256409,8,4845
256410,10,13261
256411,8,11531
256412,8,9259
256413,8,10793
256414,4,18944
256415,3,3449
256416,4,14259
256417,10,16959
256418,7,17903
256419,2,19603
256420,9,5488
256421,3,6272
256422,9,13320
256423,10,12380
256424,1,1967
256425,10,17240
256426,2,5860
256427,9,8260
256428,3,12713
256429,10,1057
256430,1,9639
256431,9,12551
256432,10,12124
256433,3,463
256434,2,18120
256435,9,11919
256436,9,3291
256437,3,7892
256438,7,14567
256439,10,17923
256440,4,12496
256441,1,5027
256442,8,1947
256443,8,10700
256444,3,1687
256445,10,19611
256446,8,5122
256447,8,10831
256448,4,9345
256449,10,975
256450,4,2502
256451,5,2496
256452,1,19051
256453,5,17428
256454,2,1509
256455,1,13329
256456,6,2377
256457,3,9768
256458,4,2095
256459,7,16467
256460,9,16463
256461,8,2441
256462,4,6175
256463,4,3955
256464,8,12000
256465,7,6922
256466,7,18074
256467,4,13516
256468,1,16886
256469,5,19998
256470,5,12359
256471,5,12988
256472,9,12968
256473,1,17425
256474,10,6159
256475,4,16639
256476,8,250
256477,7,6200
256478,8,19259
256479,4,17776
256480,9,17056
256481,6,18800
256482,9,13803
256483,3,5167
256484,4,9055
256485,3,1893
256486,10,5706
256487,3,15210
256488,3,15571
256489,2,1430
256490,1,11112
256491,9,9893
256492,5,19019
256493,8,9048
256494,8,6997
256495,8,5523
256496,6,10689
256497,7,13322
256498,9,10727
256499,6,19940
256500,1,6205
256501,7,11557
256502,3,11250
256503,3,5826
256504,8,18498
256505,8,994
256506,10,4032
256507,4,8269
256508,5,13444
256509,1,9225
256510,8,19353
256511,10,16185
256512,8,13042
256513,7,1672
256514,5,10745
256515,6,17686
256516,2,12168
256517,8,8307
256518,6,10597
256519,10,13608
256520,9,374
256521,9,750
256522,1,146
256523,10,18149
256524,9,9869
256525,1,15693
256526,2,13630
256527,8,11297
256528,4,14670
256529,1,11624
256530,7,6616
256531,8,8420
256532,5,18429
256533,6,18527
256534,10,6198
256535,1,6636
256536,3,14329
256537,5,15227
256538,5,2195
256539,4,2904
256540,4,19180
256541,9,15907
256542,9,14025
256543,2,15239
256544,7,9895
256545,6,18114
256546,3,4648
256547,7,17956
256548,9,7647
256549,8,10170
256550,2,14597
256551,10,476
256552,1,864
256553,3,8264
256554,8,10382
256555,6,5802
256556,10,1135
256557,9,18132
256558,3,10778
256559,3,1495
256560,2,3637
256561,3,6716
256562,10,15347
256563,2,14468
256564,9,1270
256565,9,4036
256566,4,17456
256567,7,16313
256568,10,11030
256569,4,625
256570,2,17430
256571,5,6541
256572,2,2717
256573,10,17582
256574,4,3398
256575,8,3630
256576,6,11932
256577,10,11559
256578,8,18360
256579,3,18555
256580,6,9420
256581,10,4883
256582,2,6882
256583,1,17384
256584,10,15414
256585,7,5945
256586,1,1734
256587,9,6323
256588,6,5143
256589,7,19949
256590,9,16746
256591,4,10562
256592,9,19587
256593,3,18932
256594,10,11846
256595,5,2962
256596,8,6686
256597,1,11777
256598,7,10190
256599,1,471
256600,9,19491
256601,7,9090
256602,8,17552
256603,1,3953
256604,9,19812
256605,6,7870
256606,10,5405
256607,2,15342
256608,9,16299
256609,5,13274
256610,3,16298
256611,1,15204
256612,2,5332
256613,6,2840
256614,4,5249
256615,7,17492
256616,9,12975
256617,9,713
256618,1,8175
256619,7,12713
256620,7,19188
256621,4,16885
256622,8,1524
256623,6,8770
256624,6,10843
256625,1,14505
256626,7,8490
256627,4,12865
256628,9,3273
256629,10,1315
256630,3,17487
256631,5,4466
256632,9,4192
256633,6,8346
256634,2,16627
256635,2,12920
256636,8,11389
256637,3,15726
256638,3,6323
256639,6,9282
256640,3,14448
256641,4,7817
256642,9,15845
256643,4,10576
256644,2,9025
256645,2,649
256646,7,11796
256647,5,2762
256648,8,17522
256649,10,14088
256650,2,14675
256651,5,16982
256652,7,11739
256653,6,3080
256654,9,17
256655,3,13414
256656,5,7597
256657,1,2214
256658,4,6701
256659,6,10737
256660,5,1197
256661,4,8244
256662,9,11507
256663,7,13418
256664,4,13574
256665,2,6851
256666,5,14663
256667,3,13787
256668,10,11904
256669,3,8801
256670,8,4795
256671,3,13505
256672,8,929
256673,2,16404
256674,4,13327
256675,8,12985
256676,8,3879
256677,10,7439
256678,6,5277
256679,8,3159
256680,1,15484
256681,10,17923
256682,4,1468
256683,10,7524
256684,7,18869
256685,8,8201
256686,1,14808
256687,10,853
256688,6,8640
256689,2,1814
256690,2,16397
256691,5,3966
256692,4,10054
256693,3,18177
256694,4,11315
256695,8,1754
256696,9,8762
256697,3,7719
256698,10,582
256699,7,15978
256700,3,4078
256701,2,15660
256702,1,12064
256703,5,15051
256704,9,10949
256705,7,6176
256706,2,8116
256707,2,4087
256708,9,18293
256709,4,2705
256710,7,4425
256711,9,16881
256712,2,9711
256713,6,11518
256714,6,18017
256715,9,8266
256716,5,10603
256717,6,12166
256718,9,4593
256719,4,6876
256720,7,19605
256721,7,18804
256722,7,12866
256723,8,5500
256724,2,7406
256725,4,10511
256726,9,8038
256727,3,9518
256728,2,6218
256729,10,16023
256730,1,337
256731,9,8536
256732,10,6447
256733,7,17695
256734,7,11441
256735,9,4993
256736,2,17554
256737,6,12453
256738,6,8174
256739,9,9135
256740,6,5908
256741,5,15566
256742,3,7511
256743,3,18716
256744,3,15271
256745,5,17797
256746,1,19060
256747,2,16124
256748,9,17410
256749,3,2474
256750,3,13516
256751,5,14262
256752,6,4972
256753,4,11343
256754,5,2791
256755,8,5601
256756,9,13306
256757,5,18723
256758,4,19008
256759,7,7799
256760,7,14658
256761,6,4251
256762,7,17577
256763,4,10596
256764,2,19218
256765,3,7463
256766,8,6542
256767,4,2493
256768,10,8302
256769,4,15533
256770,4,9435
256771,10,12131
256772,9,18510
256773,10,13678
256774,8,15499
256775,3,5552
256776,8,7007
256777,8,1489
256778,4,18058
256779,4,10213
256780,7,5308
256781,2,1955
256782,6,16079
256783,5,7643
256784,6,13572
256785,6,8316
256786,10,1511
256787,7,2503
256788,3,435
256789,6,10758
256790,6,19669
256791,9,11768
256792,10,5993
256793,8,17090
256794,5,15773
256795,5,12706
256796,2,15403
256797,6,1867
256798,10,13385
256799,3,3444
256800,10,10109
256801,7,6892
256802,4,11415
256803,4,4006
256804,9,17602
256805,7,12705
256806,6,15287
256807,6,1373
256808,7,11163
256809,1,7979
256810,8,7760
256811,6,5993
256812,1,9637
256813,5,18465
256814,3,3944
256815,7,14862
256816,10,6019
256817,10,16208
256818,5,15111
256819,6,9168
256820,6,14685
256821,9,7529
256822,2,12481
256823,4,15471
256824,5,14018
256825,7,5458
256826,1,1656
256827,5,18006
256828,4,6157
256829,3,17612
256830,1,18379
256831,6,592
256832,6,10362
256833,5,12721
256834,2,19087
256835,10,2616
256836,4,12786
256837,5,11868
256838,10,16557
256839,3,18457
256840,6,938
256841,7,1193
256842,6,12886
256843,5,15237
256844,1,9510
256845,9,3482
256846,10,19914
256847,3,16929
256848,7,3685
256849,3,18885
256850,6,1697
256851,1,4139
256852,8,522
256853,2,6673
256854,2,12301
256855,9,8149
256856,1,14420
256857,9,114
256858,6,1853
256859,10,5380
256860,4,4827
256861,8,17426
256862,10,6853
256863,2,19519
256864,9,12312
256865,2,5986
256866,6,6664
256867,1,19692
256868,5,11562
256869,9,3095
256870,8,3111
256871,3,19449
256872,4,9125
256873,3,13974
256874,7,6062
256875,3,5650
256876,5,5538
256877,8,19471
256878,7,15383
256879,2,13551
256880,7,8989
256881,10,13960
256882,1,8139
256883,8,6191
256884,2,11015
256885,5,874
256886,10,2172
256887,8,8226
256888,8,3534
256889,1,16162
256890,8,8133
256891,1,17284
256892,7,13315
256893,3,14085
256894,1,17735
256895,8,12893
256896,7,19112
256897,10,15167
256898,10,16720
256899,7,6027
256900,3,684
256901,1,8590
256902,9,4729
256903,5,6408
256904,9,6246
256905,2,16167
256906,6,8719
256907,4,3122
256908,4,12115
256909,8,17766
256910,4,11822
256911,7,11519
256912,6,15039
256913,2,3299
256914,1,10396
256915,10,1175
256916,9,5725
256917,9,17438
256918,9,14848
256919,3,6213
256920,1,14406
256921,6,16858
256922,1,2153
256923,5,18868
256924,1,13486
256925,2,11523
256926,10,3755
256927,6,1004
256928,8,4360
256929,4,7072
256930,4,6584
256931,7,16173
256932,2,18113
256933,6,16948
256934,4,19868
256935,3,3441
256936,8,8832
256937,9,8616
256938,7,1665
256939,7,3614
256940,3,9094
256941,1,6283
256942,4,8817
256943,4,14538
256944,10,5226
256945,2,19084
256946,4,18577
256947,2,7246
256948,3,11050
256949,1,2025
256950,7,1145
256951,5,3214
256952,9,16675
256953,10,2650
256954,6,2176
256955,4,10334
256956,2,14686
256957,2,10847
256958,8,3841
256959,10,19906
256960,5,19427
256961,4,6920
256962,7,11967
256963,2,4657
256964,10,14623
256965,6,5873
256966,3,15523
256967,6,14568
256968,9,13465
256969,7,16488
256970,2,439
256971,7,8466
256972,7,921
256973,4,8257
256974,3,4233
256975,5,10497
256976,7,6156
256977,2,17880
256978,10,10041
256979,4,18766
256980,3,6224
256981,8,2153
256982,4,2605
256983,9,91
256984,8,15202
256985,9,16478
256986,6,17948
256987,3,5815
256988,6,6626
256989,1,9901
256990,1,11237
256991,10,2334
256992,4,13159
256993,6,5730
256994,2,271
256995,10,11645
256996,10,3433
256997,6,16553
256998,6,3132
256999,2,13830
257000,4,1081
257001,3,17272
257002,2,18334
257003,8,9144
257004,5,4240
257005,8,17918
257006,1,17190
257007,4,9343
257008,5,13937
257009,3,9959
257010,6,10977
257011,1,10981
257012,5,6667
257013,8,328
257014,7,17178
257015,4,12582
257016,1,6646
257017,1,11288
257018,1,11145
257019,5,12908
257020,5,19338
257021,6,2667
257022,10,7766
257023,3,18036
257024,9,3233
257025,6,5326
257026,1,1384
257027,6,9877
257028,2,11616
257029,8,14406
257030,7,15276
257031,10,7168
257032,1,19136
257033,2,8291
257034,10,13955
257035,3,4555
257036,8,10990
257037,3,4693
257038,2,10578
257039,1,3397
257040,7,8237
257041,1,19872
257042,3,13390
257043,10,2912
257044,3,9317
257045,5,17736
257046,2,18670
257047,8,10794
257048,7,694
257049,7,10597
257050,6,4983
257051,4,18059
257052,3,15022
257053,5,10612
257054,2,7616
257055,7,2825
257056,1,6597
257057,4,6757
257058,10,10695
257059,3,12195
257060,6,943
257061,8,5578
257062,2,11423
257063,1,12572
257064,4,15978
257065,4,9660
257066,1,17918
257067,3,2308
257068,3,8310
257069,8,7856
257070,7,6863
257071,2,649
257072,8,1371
257073,6,10743
257074,10,15208
257075,4,1777
257076,5,8770
257077,10,16522
257078,5,7849
257079,5,9260
257080,1,12103
257081,2,15319
257082,5,9812
257083,2,6880
257084,2,7007
257085,8,6913
257086,1,9989
257087,1,16058
257088,4,12808
257089,5,15614
257090,7,8736
257091,6,1931
257092,6,1914
257093,5,7564
257094,7,7038
257095,2,39
257096,3,12545
257097,5,896
257098,6,12969
257099,5,4747
257100,9,17086
257101,5,17454
257102,10,16352
257103,4,19145
257104,8,1297
257105,7,391
257106,10,9487
257107,5,19056
257108,8,10080
257109,2,13214
257110,1,7660
257111,4,3477
257112,1,11543
257113,10,3977
257114,10,9815
257115,9,2745
257116,3,6848
257117,9,17328
257118,5,78
257119,6,6447
257120,5,1433
257121,8,11955
257122,9,3668
257123,8,546
257124,1,16853
257125,3,12659
257126,1,13917
257127,4,2809
257128,6,289
257129,9,6470
257130,9,16340
257131,3,10447
257132,4,16767
257133,2,11950
257134,2,16782
257135,5,4791
257136,5,9592
257137,6,8268
257138,8,1184
257139,8,3926
257140,4,2491
257141,8,11686
257142,2,9394
257143,2,357
257144,5,5265
257145,3,16149
257146,8,7107
257147,2,14315
257148,10,3993
257149,8,17196
257150,7,17949
257151,6,7550
257152,1,6605
257153,2,11489
257154,4,1629
257155,4,16121
257156,1,18642
257157,1,16794
257158,9,3615
257159,2,863
257160,8,2002
257161,7,17855
257162,6,11180
257163,2,8463
257164,10,1711
257165,6,17499
257166,4,4311
257167,10,2356
257168,9,18108
257169,2,16769
257170,7,6423
257171,2,16582
257172,4,7399
257173,7,15922
257174,3,8127
257175,8,1268
257176,7,5665
257177,8,13357
257178,4,18906
257179,8,9678
257180,5,5300
257181,6,14820
257182,2,14212
257183,8,14941
257184,9,7855
257185,3,5449
257186,9,24
257187,9,10791
257188,9,14223
257189,3,17078
257190,5,5496
257191,2,10037
257192,6,8698
257193,3,3963
257194,1,5853
257195,5,14172
257196,6,11452
257197,7,4084
257198,8,18858
257199,7,14963
257200,2,10665
257201,7,1668
257202,4,2850
257203,9,12000
257204,5,10445
257205,4,1367
257206,5,12721
257207,4,2279
257208,2,4913
257209,6,18127
257210,1,18400
257211,4,14140
257212,9,7890
257213,9,18014
257214,1,9802
257215,5,10472
257216,8,10259
257217,6,13972
257218,7,9504
257219,5,17248
257220,8,8881
257221,1,5673
257222,10,17721
257223,1,9097
257224,2,19524
257225,10,10631
257226,1,11555
257227,6,14203
257228,6,13068
257229,10,905
257230,7,10331
257231,10,18150
257232,9,14667
257233,1,2864
257234,10,6819
257235,8,8905
257236,9,4076
257237,5,9591
257238,4,16559
257239,1,3629
257240,6,14795
257241,2,10112
257242,1,15561
257243,6,12128
257244,4,329
257245,10,6552
257246,2,10400
257247,7,6790
257248,4,44
257249,7,19706
257250,7,19046
257251,10,11730
257252,8,10793
257253,1,19839
257254,2,16046
257255,2,7936
257256,1,1024
257257,9,4208
257258,10,15087
257259,9,4693
257260,9,8929
257261,10,11013
257262,4,1033
257263,7,14585
257264,1,17698
257265,9,699
257266,4,2439
257267,8,17933
257268,10,7991
257269,4,9310
257270,6,3887
257271,5,7552
257272,3,16811
257273,1,17619
257274,3,8770
257275,9,3326
257276,6,555
257277,10,18897
257278,5,16582
257279,9,18489
257280,10,5830
257281,3,19679
257282,2,7110
257283,8,1614
257284,9,13004
257285,5,3859
257286,1,13674
257287,6,8515
